source	entry_kind	name	handler	scope	authority	semantic_action	api_relevance	confidence	rationale
src/client/cgame/campaign/cp_event_callbacks.cpp	command	cp_add_researchable		SCRIPTED_CANONICAL_EVENT			no	HIGH	Campaign event-script mutation/lifecycle command.
src/client/cgame/campaign/cp_event_callbacks.cpp	command	cp_add_item		SCRIPTED_CANONICAL_EVENT			no	HIGH	Campaign event-script mutation/lifecycle command.
src/client/cgame/campaign/cp_event_callbacks.cpp	command	cp_changehappiness		SCRIPTED_CANONICAL_EVENT			no	HIGH	Campaign event-script mutation/lifecycle command.
src/client/cgame/campaign/cp_event_callbacks.cpp	command	cp_endgame		SCRIPTED_CANONICAL_EVENT			no	HIGH	Campaign event-script mutation/lifecycle command.
src/client/cgame/campaign/cp_fightequip_callbacks.cpp	command	airequip_updatemenu		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects aircraft equipment menu.
src/client/cgame/campaign/cp_fightequip_callbacks.cpp	command	airequip_selectcategory		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Aircraft-equipment selection/staging context.
src/client/cgame/campaign/cp_fightequip_callbacks.cpp	command	airequip_list_click		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Aircraft-equipment selection/staging context.
src/client/cgame/campaign/cp_fightequip_callbacks.cpp	command	airequip_slot_select		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Aircraft-equipment selection/staging context.
src/client/cgame/campaign/cp_fightequip_callbacks.cpp	command	airequip_zone_select		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Aircraft-equipment selection/staging context.
src/client/cgame/campaign/cp_fightequip_callbacks.cpp	command	airequip_add_item		PRESENTATION_ACTION	STRATEGIC_CANONICAL	EquipAircraftItem	yes	HIGH	Changes canonical aircraft slot/ammo equipment.
src/client/cgame/campaign/cp_fightequip_callbacks.cpp	command	airequip_remove_item		PRESENTATION_ACTION	STRATEGIC_CANONICAL	RemoveAircraftItem	yes	HIGH	Changes canonical aircraft slot/ammo equipment.
src/client/cgame/campaign/cp_installation_callbacks.cpp	command	mn_installation_select		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Legacy selected/viewed installation context.
src/client/cgame/campaign/cp_installation_callbacks.cpp	command	mn_installation_build		PRESENTATION_ACTION	STRATEGIC_CANONICAL	BuildInstallation	yes	HIGH	Builds canonical installation and spends credits.
src/client/cgame/campaign/cp_installation_callbacks.cpp	command	mn_installation_changename		PRESENTATION_ACTION	STRATEGIC_CANONICAL	RenameInstallation	yes	HIGH	Mutates canonical installation name.
src/client/cgame/campaign/cp_installation_callbacks.cpp	command	mn_installation_destroy		PRESENTATION_ACTION	STRATEGIC_CANONICAL	DestroyInstallation	yes	HIGH	Destroys canonical installation; confirmation UI is presentation side effect.
src/client/cgame/campaign/cp_installation_callbacks.cpp	command	mn_installation_update_max_count		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects installation capacity/type/UFO-yard data.
src/client/cgame/campaign/cp_installation_callbacks.cpp	command	ui_fill_installationtypes		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects installation capacity/type/UFO-yard data.
src/client/cgame/campaign/cp_installation_callbacks.cpp	command	ui_fillufoyards		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects installation capacity/type/UFO-yard data.
src/client/cgame/campaign/cp_installation_callbacks.cpp	command	ui_build_installationtype		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Stages installation placement/type in presentation interaction context.
src/client/cgame/campaign/cp_messageoptions.cpp	command	msgoptions_setall		PRESENTATION_ACTION	PRESENTATION_ONLY		no	HIGH	Notification/pause/sound preference, not gameplay authority.
src/client/cgame/campaign/cp_messageoptions.cpp	command	msgoptions_set		PRESENTATION_ACTION	PRESENTATION_ONLY		no	HIGH	Notification/pause/sound preference, not gameplay authority.
src/client/cgame/campaign/cp_nation.cpp	command	nation_getstats		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects nation statistics/charts.
src/client/cgame/campaign/cp_nation.cpp	command	nation_drawcharts		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects nation statistics/charts.
src/client/cgame/campaign/cp_statistics.cpp	command	stats_update		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects campaign statistics/expense data.
src/client/cgame/campaign/cp_statistics.cpp	command	stats_getexpenses		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects campaign statistics/expense data.
src/client/cgame/campaign/cp_save_callbacks.cpp	command	game_listsaves		APPLICATION_PERSISTENCE			no	HIGH	Enumerates save files for UI.
src/client/cgame/campaign/cp_save_callbacks.cpp	command	game_load		PRESENTATION_ACTION	STRATEGIC_CANONICAL	LoadGame	yes	HIGH	Replaces canonical campaign state from save.
src/client/cgame/campaign/cp_save_callbacks.cpp	command	game_saveallowed		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Queries whether canonical save is currently allowed.
src/client/cgame/campaign/cp_save_callbacks.cpp	command	game_save		PRESENTATION_ACTION	STRATEGIC_CANONICAL	SaveGame	yes	HIGH	Serializes canonical campaign state.
src/client/cgame/campaign/cp_save_callbacks.cpp	command	game_delete		APPLICATION_PERSISTENCE			no	HIGH	Deletes a save file; not gameplay state mutation.
src/client/cgame/campaign/cp_save_callbacks.cpp	command	game_quickloadinit		APPLICATION_PERSISTENCE			no	HIGH	Checks quicksave availability and opens presentation UI.
src/client/cgame/campaign/cp_save_callbacks.cpp	command	game_quickload		PRESENTATION_ACTION	STRATEGIC_CANONICAL	LoadGame	yes	HIGH	Loads canonical campaign quicksave.
src/client/cgame/campaign/cp_save_callbacks.cpp	command	game_quicksave		PRESENTATION_ACTION	STRATEGIC_CANONICAL	SaveGame	yes	HIGH	Saves canonical campaign quicksave.
src/client/cgame/campaign/cp_transfer_callbacks.cpp	command	trans_list		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects active transfer list.
src/client/cgame/campaign/cp_transfer_callbacks.cpp	command	trans_init		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Edits temporary transfer draft/selection only.
src/client/cgame/campaign/cp_transfer_callbacks.cpp	command	trans_close		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Edits temporary transfer draft/selection only.
src/client/cgame/campaign/cp_transfer_callbacks.cpp	command	trans_emptyairstorage		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Edits temporary transfer draft/selection only.
src/client/cgame/campaign/cp_transfer_callbacks.cpp	command	trans_selectbase		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Edits temporary transfer draft/selection only.
src/client/cgame/campaign/cp_transfer_callbacks.cpp	command	ui_trans_add		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Edits temporary transfer draft/selection only.
src/client/cgame/campaign/cp_transfer_callbacks.cpp	command	trans_start		PRESENTATION_ACTION	STRATEGIC_CANONICAL	StartTransfer	yes	HIGH	Commits canonical transfer from staged payload.
src/client/cgame/campaign/cp_transfer_callbacks.cpp	command	ui_trans_caplist		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects transfer capacity/source data.
src/client/cgame/campaign/cp_transfer_callbacks.cpp	command	ui_trans_fill		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects transfer capacity/source data.
src/client/cgame/campaign/cp_ufo_callbacks.cpp	command	geo_ufo_select		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Legacy viewed/selected UFO context plus popup.
src/client/cgame/campaign/cp_ufopedia.cpp	command	mn_upcontent		PRESENTATION_ACTION	PRESENTATION_ONLY		no	HIGH	UFOPedia/mail navigation/read-state presentation behavior.
src/client/cgame/campaign/cp_ufopedia.cpp	command	mn_upupdate		PRESENTATION_ACTION	PRESENTATION_ONLY		no	HIGH	UFOPedia/mail navigation/read-state presentation behavior.
src/client/cgame/campaign/cp_ufopedia.cpp	command	ufopedia		PRESENTATION_ACTION	PRESENTATION_ONLY		no	HIGH	UFOPedia/mail navigation/read-state presentation behavior.
src/client/cgame/campaign/cp_ufopedia.cpp	command	ufopedia_click		PRESENTATION_ACTION	PRESENTATION_ONLY		no	HIGH	UFOPedia/mail navigation/read-state presentation behavior.
src/client/cgame/campaign/cp_ufopedia.cpp	command	mailclient_click		PRESENTATION_ACTION	PRESENTATION_ONLY		no	HIGH	UFOPedia/mail navigation/read-state presentation behavior.
src/client/cgame/campaign/cp_ufopedia.cpp	command	mn_mail_readall		PRESENTATION_ACTION	PRESENTATION_ONLY		no	HIGH	UFOPedia/mail navigation/read-state presentation behavior.
src/client/cgame/campaign/cp_ufopedia.cpp	command	ufopedia_openmail		PRESENTATION_ACTION	PRESENTATION_ONLY		no	HIGH	UFOPedia/mail navigation/read-state presentation behavior.
src/client/cgame/campaign/cp_ufopedia.cpp	command	techtree_click		PRESENTATION_ACTION	PRESENTATION_ONLY		no	HIGH	UFOPedia/mail navigation/read-state presentation behavior.
src/client/cgame/campaign/cp_ufopedia.cpp	command	mn_upgotoresearchedlink		PRESENTATION_ACTION	PRESENTATION_ONLY		no	HIGH	UFOPedia/mail navigation/read-state presentation behavior.
src/client/cgame/campaign/cp_uforecovery_callbacks.cpp	command	cp_uforecovery_sell_init		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects recovered/stored UFO offer/storage/transfer data.
src/client/cgame/campaign/cp_uforecovery_callbacks.cpp	command	cp_uforecovery_store_init		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects recovered/stored UFO offer/storage/transfer data.
src/client/cgame/campaign/cp_uforecovery_callbacks.cpp	command	ui_selectstoredufo		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects recovered/stored UFO offer/storage/transfer data.
src/client/cgame/campaign/cp_uforecovery_callbacks.cpp	command	ui_fill_ufotransfer		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects recovered/stored UFO offer/storage/transfer data.
src/client/cgame/campaign/cp_uforecovery_callbacks.cpp	command	ui_selecttransferyard		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects recovered/stored UFO offer/storage/transfer data.
src/client/cgame/campaign/cp_uforecovery_callbacks.cpp	command	cp_uforecovery_store_start		PRESENTATION_ACTION	STRATEGIC_CANONICAL	StoreRecoveredUfo	yes	HIGH	Commits recovered UFO to canonical UFO-yard storage.
src/client/cgame/campaign/cp_uforecovery_callbacks.cpp	command	cp_uforecovery_sell_start		PRESENTATION_ACTION	STRATEGIC_CANONICAL	AcceptUfoSaleOffer	yes	HIGH	Commits recovered-UFO sale; future intent must use canonical offer identity, not UI-supplied price.
src/client/cgame/campaign/cp_uforecovery_callbacks.cpp	command	ui_destroystoredufo		PRESENTATION_ACTION	STRATEGIC_CANONICAL	DestroyStoredUfo	yes	HIGH	Removes canonical stored UFO after confirmation.
src/client/cgame/campaign/cp_uforecovery_callbacks.cpp	command	ui_transferufo		PRESENTATION_ACTION	STRATEGIC_CANONICAL	TransferStoredUfo	yes	HIGH	Transfers canonical stored UFO between yards.
src/client/cl_inventory_callbacks.cpp	command	mn_increasefiremode		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Local displayed-item/firemode/tab selection context.
src/client/cl_inventory_callbacks.cpp	command	mn_decreasefiremode		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Local displayed-item/firemode/tab selection context.
src/client/cl_inventory_callbacks.cpp	command	mn_increaseitem		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Local displayed-item/firemode/tab selection context.
src/client/cl_inventory_callbacks.cpp	command	mn_decreaseitem		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Local displayed-item/firemode/tab selection context.
src/client/cl_inventory_callbacks.cpp	command	object_update		PRESENTATION_ACTION	PRESENTATION_CONTEXT		no	HIGH	Local displayed-item/firemode/tab selection context.
src/client/cl_inventory_callbacks.cpp	command	mn_updateactorload		PRESENTATION_ACTION	READ_ONLY		no	HIGH	Projects selected actor load/TU information.
src/client/battlescape/cl_hud.cpp	command	hud_shotreservationpopup	HUD_PopupFiremodeReservation_f	PRESENTATION_ACTION	SPLIT_REQUIRED	OpenShotReservationPopup + ClearShotReservation	yes	HIGH	One legacy command either opens presentation UI or clears a server-authoritative shot reservation.
src/client/cgame/campaign/cp_save_callbacks.cpp	command	game_continue	SAV_GameContinue_f	PRESENTATION_ACTION	SPLIT_REQUIRED	ResumeCurrentPresentation + LoadLastSave	yes	HIGH	When a campaign is running it only closes/resumes UI; otherwise it loads the last canonical save.
